views,subscriber,videoscount,date,year,day_of_week,month,day,week_number,season,quarter,part_of_month
2589475,16993,78,2016-12-11,2016,6,12,11,49,0,3,1
2590191,16995,78,2016-12-12,2016,0,12,12,50,0,3,1
2590785,16997,78,2016-12-13,2016,1,12,13,50,0,3,1
2591430,16998,78,2016-12-14,2016,2,12,14,50,0,3,1
2591938,16999,78,2016-12-15,2016,3,12,15,50,0,3,1
2592546,17004,78,2016-12-16,2016,4,12,16,50,0,3,1
2592546,17004,78,2016-12-17,2016,5,12,17,50,0,3,1
2593581,17007,78,2016-12-18,2016,6,12,18,50,0,3,1
2594074,17015,78,2016-12-19,2016,0,12,19,51,0,3,1
2594989,17015,78,2016-12-20,2016,1,12,20,51,0,3,1
2595760,17016,78,2016-12-21,2016,2,12,21,51,0,3,2
2596449,17019,78,2016-12-22,2016,3,12,22,51,0,3,2
2597109,17024,78,2016-12-23,2016,4,12,23,51,0,3,2
2597766,17025,78,2016-12-24,2016,5,12,24,51,0,3,2
2598265,17027,78,2016-12-25,2016,6,12,25,51,0,3,2
2598869,17028,78,2016-12-26,2016,0,12,26,52,0,3,2
2599389,17028,78,2016-12-27,2016,1,12,27,52,0,3,2
2599949,17028,78,2016-12-28,2016,2,12,28,52,0,3,2
2600527,17028,78,2016-12-29,2016,3,12,29,52,0,3,2
2600995,17026,78,2016-12-30,2016,4,12,30,52,0,3,2
2601465,17028,78,2016-12-31,2016,5,12,31,52,0,3,2
2602036,17030,78,2017-01-01,2017,6,1,1,52,0,0,0
2602513,17024,78,2017-01-02,2017,0,1,2,01,0,0,0
2603062,17029,78,2017-01-03,2017,1,1,3,01,0,0,0
2603656,17031,78,2017-01-04,2017,2,1,4,01,0,0,0
2604232,17031,78,2017-01-05,2017,3,1,5,01,0,0,0
2604722,17032,78,2017-01-06,2017,4,1,6,01,0,0,0
2605232,17034,78,2017-01-07,2017,5,1,7,01,0,0,0
2606279,17041,78,2017-01-08,2017,6,1,8,01,0,0,0
2606784,17042,78,2017-01-09,2017,0,1,9,02,0,0,0
2607322,17045,78,2017-01-10,2017,1,1,10,02,0,0,0
2607878,17046,78,2017-01-11,2017,2,1,11,02,0,0,1
2608319,17045,78,2017-01-12,2017,3,1,12,02,0,0,1
2608834,17046,78,2017-01-13,2017,4,1,13,02,0,0,1
2612369,17049,78,2017-01-14,2017,5,1,14,02,0,0,1
2612369,17052,78,2017-01-15,2017,6,1,15,02,0,0,1
2621850,17054,78,2017-01-16,2017,0,1,16,03,0,0,1
2624972,17052,78,2017-01-17,2017,1,1,17,03,0,0,1
2626704,17055,78,2017-01-18,2017,2,1,18,03,0,0,1
2626653,17059,78,2017-01-19,2017,3,1,19,03,0,0,1
2627232,17062,78,2017-01-20,2017,4,1,20,03,0,0,1
2627799,17067,78,2017-01-21,2017,5,1,21,03,0,0,2
2628444,17065,78,2017-01-22,2017,6,1,22,03,0,0,2
2629195,17068,78,2017-01-23,2017,0,1,23,04,0,0,2
2614677,17070,78,2017-01-24,2017,1,1,24,04,0,0,2
2614677,17073,78,2017-01-25,2017,2,1,25,04,0,0,2
2616249,17075,78,2017-01-26,2017,3,1,26,04,0,0,2
2616947,17078,78,2017-01-27,2017,4,1,27,04,0,0,2
2616947,17081,78,2017-01-28,2017,5,1,28,04,0,0,2
2618331,17084,78,2017-01-29,2017,6,1,29,04,0,0,2
2619006,17086,78,2017-01-30,2017,0,1,30,05,0,0,2
2619006,17091,78,2017-01-31,2017,1,1,31,05,0,0,2
2620294,17095,78,2017-02-01,2017,2,2,1,05,0,0,0
2620294,17096,78,2017-02-02,2017,3,2,2,05,0,0,0
2620812,17099,78,2017-02-03,2017,4,2,3,05,0,0,0
2621871,17103,78,2017-02-04,2017,5,2,4,05,0,0,0
2622373,17104,78,2017-02-05,2017,6,2,5,05,0,0,0
2622983,17105,78,2017-02-06,2017,0,2,6,06,0,0,0
2623507,17100,78,2017-02-07,2017,1,2,7,06,0,0,0
2623986,17099,78,2017-02-08,2017,2,2,8,06,0,0,0
2623986,17100,78,2017-02-09,2017,3,2,9,06,0,0,0
2625142,17101,78,2017-02-10,2017,4,2,10,06,0,0,0
2625729,17099,78,2017-02-11,2017,5,2,11,06,0,0,1
2626303,17098,78,2017-02-12,2017,6,2,12,06,0,0,1
2626303,17098,78,2017-02-13,2017,0,2,13,07,0,0,1
2627372,17099,78,2017-02-14,2017,1,2,14,07,0,0,1
2627867,17101,78,2017-02-15,2017,2,2,15,07,0,0,1
2628417,17101,78,2017-02-16,2017,3,2,16,07,0,0,1
2629008,17102,78,2017-02-17,2017,4,2,17,07,0,0,1
2629670,17103,78,2017-02-18,2017,5,2,18,07,0,0,1
2629670,17103,78,2017-02-19,2017,6,2,19,07,0,0,1
2630739,17113,78,2017-02-20,2017,0,2,20,08,0,0,1
2631358,17113,78,2017-02-21,2017,1,2,21,08,0,0,2
2631933,17111,78,2017-02-22,2017,2,2,22,08,0,0,2
2632519,17111,78,2017-02-23,2017,3,2,23,08,0,0,2
2633061,17112,78,2017-02-24,2017,4,2,24,08,0,0,2
2633569,17114,78,2017-02-25,2017,5,2,25,08,0,0,2
2634118,17113,78,2017-02-26,2017,6,2,26,08,0,0,2
2634118,17110,78,2017-02-27,2017,0,2,27,09,0,0,2
2635148,17113,78,2017-02-28,2017,1,2,28,09,0,0,2
2635612,17115,78,2017-03-01,2017,2,3,1,09,1,0,0
2636030,17115,78,2017-03-02,2017,3,3,2,09,1,0,0
2636506,17116,78,2017-03-03,2017,4,3,3,09,1,0,0
2636929,17116,78,2017-03-04,2017,5,3,4,09,1,0,0
2637500,17118,78,2017-03-05,2017,6,3,5,09,1,0,0
2637500,17119,78,2017-03-06,2017,0,3,6,10,1,0,0
2638616,17121,78,2017-03-07,2017,1,3,7,10,1,0,0
2639127,17120,78,2017-03-08,2017,2,3,8,10,1,0,0
2639637,17122,78,2017-03-09,2017,3,3,9,10,1,0,0
2640132,17121,78,2017-03-10,2017,4,3,10,10,1,0,0
2640547,17120,78,2017-03-11,2017,5,3,11,10,1,0,1
2640889,17121,78,2017-03-12,2017,6,3,12,10,1,0,1
2641241,17127,78,2017-03-13,2017,0,3,13,11,1,0,1
2641811,17130,78,2017-03-14,2017,1,3,14,11,1,0,1
2642235,17131,78,2017-03-15,2017,2,3,15,11,1,0,1
2642711,17131,78,2017-03-16,2017,3,3,16,11,1,0,1
2642711,17132,78,2017-03-17,2017,4,3,17,11,1,0,1
2643635,17135,78,2017-03-18,2017,5,3,18,11,1,0,1
2644232,17133,78,2017-03-19,2017,6,3,19,11,1,0,1
2644770,17133,78,2017-03-20,2017,0,3,20,12,1,0,1
2644770,17135,78,2017-03-21,2017,1,3,21,12,1,0,2
2645631,17138,78,2017-03-22,2017,2,3,22,12,1,0,2
2646130,17139,78,2017-03-23,2017,3,3,23,12,1,0,2
2646665,17138,78,2017-03-24,2017,4,3,24,12,1,0,2
2647087,17138,78,2017-03-25,2017,5,3,25,12,1,0,2
2647563,17138,78,2017-03-26,2017,6,3,26,12,1,0,2
2648059,17139,78,2017-03-27,2017,0,3,27,13,1,0,2
2648482,17140,78,2017-03-28,2017,1,3,28,13,1,0,2
2648942,17142,78,2017-03-29,2017,2,3,29,13,1,0,2
2649419,17144,78,2017-03-30,2017,3,3,30,13,1,0,2
2649992,17145,78,2017-03-31,2017,4,3,31,13,1,0,2
5961978,4203,6248,2016-10-01,2016,5,10,1,39,3,3,0
5980235,4208,6261,2016-10-02,2016,6,10,2,39,3,3,0
5999386,4212,6277,2016-10-03,2016,0,10,3,40,3,3,0
6019502,4221,6292,2016-10-04,2016,1,10,4,40,3,3,0
6040850,4224,6305,2016-10-05,2016,2,10,5,40,3,3,0
6057523,4243,6313,2016-10-06,2016,3,10,6,40,3,3,0
6073997,4254,6322,2016-10-07,2016,4,10,7,40,3,3,0
6090103,4265,6323,2016-10-08,2016,5,10,8,40,3,3,0
6105474,4273,6347,2016-10-09,2016,6,10,9,40,3,3,0
6112979,4286,6354,2016-10-10,2016,0,10,10,41,3,3,0
6132352,4296,6356,2016-10-11,2016,1,10,11,41,3,3,1
6151349,4304,6357,2016-10-12,2016,2,10,12,41,3,3,1
6151349,4312,6358,2016-10-13,2016,3,10,13,41,3,3,1
6163023,4318,6359,2016-10-14,2016,4,10,14,41,3,3,1
6167158,4330,6359,2016-10-15,2016,5,10,15,41,3,3,1
6170810,4341,6360,2016-10-16,2016,6,10,16,41,3,3,1
6174425,4347,6360,2016-10-17,2016,0,10,17,42,3,3,1
6177105,4357,6364,2016-10-18,2016,1,10,18,42,3,3,1
6179480,4364,6364,2016-10-19,2016,2,10,19,42,3,3,1
6182657,4371,6366,2016-10-20,2016,3,10,20,42,3,3,1
6182657,4378,6367,2016-10-21,2016,4,10,21,42,3,3,2
6187547,4388,6369,2016-10-22,2016,5,10,22,42,3,3,2
6190061,4397,6372,2016-10-23,2016,6,10,23,42,3,3,2
6190061,4399,6372,2016-10-24,2016,0,10,24,43,3,3,2
6194638,4407,6372,2016-10-25,2016,1,10,25,43,3,3,2
6196495,4416,6372,2016-10-26,2016,2,10,26,43,3,3,2
6198298,4422,6372,2016-10-27,2016,3,10,27,43,3,3,2
6199748,4428,6372,2016-10-28,2016,4,10,28,43,3,3,2
6201184,4429,6374,2016-10-29,2016,5,10,29,43,3,3,2
6202592,4433,6374,2016-10-30,2016,6,10,30,43,3,3,2
6204327,4438,6378,2016-10-31,2016,0,10,31,44,3,3,2
6205957,4440,6379,2016-11-01,2016,1,11,1,44,3,3,0
6208819,4439,6379,2016-11-02,2016,2,11,2,44,3,3,0
6210911,4439,6379,2016-11-03,2016,3,11,3,44,3,3,0
6212759,4440,6380,2016-11-04,2016,4,11,4,44,3,3,0
6212759,4442,6380,2016-11-05,2016,5,11,5,44,3,3,0
6216505,4453,6382,2016-11-06,2016,6,11,6,44,3,3,0
6218321,4456,6382,2016-11-07,2016,0,11,7,45,3,3,0
6220129,4463,6382,2016-11-08,2016,1,11,8,45,3,3,0
6221975,4471,6382,2016-11-09,2016,2,11,9,45,3,3,0
6223636,4479,6382,2016-11-10,2016,3,11,10,45,3,3,0
6225055,4485,6382,2016-11-11,2016,4,11,11,45,3,3,1
6226514,4490,6382,2016-11-12,2016,5,11,12,45,3,3,1
6228139,4498,6384,2016-11-13,2016,6,11,13,45,3,3,1
6229677,4506,6384,2016-11-14,2016,0,11,14,46,3,3,1
6231400,4512,6384,2016-11-15,2016,1,11,15,46,3,3,1
6231400,4520,6384,2016-11-16,2016,2,11,16,46,3,3,1
6234321,4531,6384,2016-11-17,2016,3,11,17,46,3,3,1
6235600,4538,6384,2016-11-18,2016,4,11,18,46,3,3,1
6236907,4550,6384,2016-11-19,2016,5,11,19,46,3,3,1
6238240,4555,6385,2016-11-20,2016,6,11,20,46,3,3,1
6239394,4560,6385,2016-11-21,2016,0,11,21,47,3,3,2
6240628,4560,6385,2016-11-22,2016,1,11,22,47,3,3,2
6241777,4562,6385,2016-11-23,2016,2,11,23,47,3,3,2
6242973,4566,6385,2016-11-24,2016,3,11,24,47,3,3,2
6244162,4572,6385,2016-11-25,2016,4,11,25,47,3,3,2
6245426,4577,6385,2016-11-26,2016,5,11,26,47,3,3,2
6246579,4582,6386,2016-11-27,2016,6,11,27,47,3,3,2
6247732,4582,6386,2016-11-28,2016,0,11,28,48,3,3,2
6269999,4585,6386,2016-11-29,2016,1,11,29,48,3,3,2
6250455,4588,6386,2016-11-30,2016,2,11,30,48,3,3,2
6250455,4597,6386,2016-12-01,2016,3,12,1,48,0,3,0
6250455,4605,6386,2016-12-02,2016,4,12,2,48,0,3,0
6250455,4607,6386,2016-12-03,2016,5,12,3,48,0,3,0
6250455,4612,6387,2016-12-04,2016,6,12,4,48,0,3,0
6255206,4615,6387,2016-12-05,2016,0,12,5,49,0,3,0
6258001,4617,6387,2016-12-06,2016,1,12,6,49,0,3,0
6258001,4622,6387,2016-12-07,2016,2,12,7,49,0,3,0
6260744,4624,6387,2016-12-08,2016,3,12,8,49,0,3,0
6261995,4631,6387,2016-12-09,2016,4,12,9,49,0,3,0
6263230,4639,6387,2016-12-10,2016,5,12,10,49,0,3,0
6264431,4643,6387,2016-12-11,2016,6,12,11,49,0,3,1
6265610,4646,6387,2016-12-12,2016,0,12,12,50,0,3,1
6266882,4650,6387,2016-12-13,2016,1,12,13,50,0,3,1
6268126,4654,6387,2016-12-14,2016,2,12,14,50,0,3,1
6269505,4661,6387,2016-12-15,2016,3,12,15,50,0,3,1
6270993,4666,6387,2016-12-16,2016,4,12,16,50,0,3,1
6270993,4673,6387,2016-12-17,2016,5,12,17,50,0,3,1
6273748,4677,6389,2016-12-18,2016,6,12,18,50,0,3,1
6275132,4682,6389,2016-12-19,2016,0,12,19,51,0,3,1
6276841,4687,6389,2016-12-20,2016,1,12,20,51,0,3,1
6278693,4693,6389,2016-12-21,2016,2,12,21,51,0,3,2
6280043,4695,6389,2016-12-22,2016,3,12,22,51,0,3,2
6281476,4697,6389,2016-12-23,2016,4,12,23,51,0,3,2
6282828,4699,6389,2016-12-24,2016,5,12,24,51,0,3,2
6284159,4703,6389,2016-12-25,2016,6,12,25,51,0,3,2
6285313,4709,6389,2016-12-26,2016,0,12,26,52,0,3,2
6286621,4713,6389,2016-12-27,2016,1,12,27,52,0,3,2
6288096,4720,6389,2016-12-28,2016,2,12,28,52,0,3,2
6289617,4723,6389,2016-12-29,2016,3,12,29,52,0,3,2
6291139,4730,6389,2016-12-30,2016,4,12,30,52,0,3,2
6292737,4734,6390,2016-12-31,2016,5,12,31,52,0,3,2
6294211,4738,6390,2017-01-01,2017,6,1,1,52,0,0,0
6298089,4741,6390,2017-01-02,2017,0,1,2,01,0,0,0
6301443,4744,6390,2017-01-03,2017,1,1,3,01,0,0,0
6303481,4746,6390,2017-01-04,2017,2,1,4,01,0,0,0
6305061,4749,6390,2017-01-05,2017,3,1,5,01,0,0,0
6306730,4758,6390,2017-01-06,2017,4,1,6,01,0,0,0
6308836,4763,6390,2017-01-07,2017,5,1,7,01,0,0,0
6312182,4767,6390,2017-01-08,2017,6,1,8,01,0,0,0
6314103,4770,6390,2017-01-09,2017,0,1,9,02,0,0,0
6315972,4779,6390,2017-01-10,2017,1,1,10,02,0,0,0
6317755,4786,6390,2017-01-11,2017,2,1,11,02,0,0,1
6319592,4799,6390,2017-01-12,2017,3,1,12,02,0,0,1
6321429,4808,6390,2017-01-13,2017,4,1,13,02,0,0,1
6354208,4810,6390,2017-01-14,2017,5,1,14,02,0,0,1
6354208,4813,6390,2017-01-15,2017,6,1,15,02,0,0,1
6448830,4822,6390,2017-01-16,2017,0,1,16,03,0,0,1
6478999,4827,6390,2017-01-17,2017,1,1,17,03,0,0,1
6507565,4835,6390,2017-01-18,2017,2,1,18,03,0,0,1
6484115,4839,6390,2017-01-19,2017,3,1,19,03,0,0,1
6486192,4844,6390,2017-01-20,2017,4,1,20,03,0,0,1
6488030,4845,6390,2017-01-21,2017,5,1,21,03,0,0,2
6489997,4846,6390,2017-01-22,2017,6,1,22,03,0,0,2
6492089,4855,6390,2017-01-23,2017,0,1,23,04,0,0,2
6341024,4857,6390,2017-01-24,2017,1,1,24,04,0,0,2
6341024,4865,6390,2017-01-25,2017,2,1,25,04,0,0,2
6346105,4873,6390,2017-01-26,2017,3,1,26,04,0,0,2
6348897,4875,6390,2017-01-27,2017,4,1,27,04,0,0,2
6348897,4884,6390,2017-01-28,2017,5,1,28,04,0,0,2
6354507,4887,6390,2017-01-29,2017,6,1,29,04,0,0,2
6357218,4893,6390,2017-01-30,2017,0,1,30,05,0,0,2
6357218,4899,6390,2017-01-31,2017,1,1,31,05,0,0,2
6361742,4907,6390,2017-02-01,2017,2,2,1,05,0,0,0
6361742,4912,6390,2017-02-02,2017,3,2,2,05,0,0,0
6364043,4923,6390,2017-02-03,2017,4,2,3,05,0,0,0
6368338,4939,6390,2017-02-04,2017,5,2,4,05,0,0,0
6371187,4949,6390,2017-02-05,2017,6,2,5,05,0,0,0
6373942,4961,6390,2017-02-06,2017,0,2,6,06,0,0,0
6376402,4962,6390,2017-02-07,2017,1,2,7,06,0,0,0
6378825,4964,6390,2017-02-08,2017,2,2,8,06,0,0,0
6378825,4970,6390,2017-02-09,2017,3,2,9,06,0,0,0
6383358,4976,6390,2017-02-10,2017,4,2,10,06,0,0,0
6385307,4983,6390,2017-02-11,2017,5,2,11,06,0,0,1
6387141,4990,6390,2017-02-12,2017,6,2,12,06,0,0,1
6387141,4994,6390,2017-02-13,2017,0,2,13,07,0,0,1
6390909,4998,6390,2017-02-14,2017,1,2,14,07,0,0,1
6392462,5005,6390,2017-02-15,2017,2,2,15,07,0,0,1
6394051,5010,6390,2017-02-16,2017,3,2,16,07,0,0,1
6395737,5012,6390,2017-02-17,2017,4,2,17,07,0,0,1
6397361,5018,6390,2017-02-18,2017,5,2,18,07,0,0,1
6399088,5030,6390,2017-02-19,2017,6,2,19,07,0,0,1
6400826,5039,6390,2017-02-20,2017,0,2,20,08,0,0,1
6402511,5043,6390,2017-02-21,2017,1,2,21,08,0,0,2
6404444,5047,6390,2017-02-22,2017,2,2,22,08,0,0,2
6406281,5052,6390,2017-02-23,2017,3,2,23,08,0,0,2
6407690,5060,6390,2017-02-24,2017,4,2,24,08,0,0,2
6409382,5067,6390,2017-02-25,2017,5,2,25,08,0,0,2
6411098,5073,6390,2017-02-26,2017,6,2,26,08,0,0,2
6411098,5077,6390,2017-02-27,2017,0,2,27,09,0,0,2
6414494,5090,6390,2017-02-28,2017,1,2,28,09,0,0,2
6416123,5093,6390,2017-03-01,2017,2,3,1,09,1,0,0
6417823,5094,6390,2017-03-02,2017,3,3,2,09,1,0,0
6419692,5101,6390,2017-03-03,2017,4,3,3,09,1,0,0
6421674,5110,6390,2017-03-04,2017,5,3,4,09,1,0,0
6423648,5116,6390,2017-03-05,2017,6,3,5,09,1,0,0
6423648,5122,6390,2017-03-06,2017,0,3,6,10,1,0,0
6427792,5130,6390,2017-03-07,2017,1,3,7,10,1,0,0
6429601,5136,6390,2017-03-08,2017,2,3,8,10,1,0,0
6431275,5143,6390,2017-03-09,2017,3,3,9,10,1,0,0
6433054,5156,6390,2017-03-10,2017,4,3,10,10,1,0,0
6435025,5348,6390,2017-03-11,2017,5,3,11,10,1,0,1
6437910,5372,6390,2017-03-12,2017,6,3,12,10,1,0,1
6441273,5385,6390,2017-03-13,2017,0,3,13,11,1,0,1
6444367,5408,6361,2017-03-14,2017,1,3,14,11,1,0,1
6446932,5419,6361,2017-03-15,2017,2,3,15,11,1,0,1
6449862,5435,6361,2017-03-16,2017,3,3,16,11,1,0,1
6452719,5450,6361,2017-03-17,2017,4,3,17,11,1,0,1
6455280,5456,6361,2017-03-18,2017,5,3,18,11,1,0,1
6457862,5465,6361,2017-03-19,2017,6,3,19,11,1,0,1
6459856,5471,6361,2017-03-20,2017,0,3,20,12,1,0,1
6459856,5476,6361,2017-03-21,2017,1,3,21,12,1,0,2
6464085,5479,6361,2017-03-22,2017,2,3,22,12,1,0,2
6466156,5487,6361,2017-03-23,2017,3,3,23,12,1,0,2
6468357,5498,6361,2017-03-24,2017,4,3,24,12,1,0,2
6470294,5499,6361,2017-03-25,2017,5,3,25,12,1,0,2
6472502,5506,6361,2017-03-26,2017,6,3,26,12,1,0,2
6474777,5508,6361,2017-03-27,2017,0,3,27,13,1,0,2
6476649,5507,6361,2017-03-28,2017,1,3,28,13,1,0,2
6478526,5512,6361,2017-03-29,2017,2,3,29,13,1,0,2
6480677,5512,6361,2017-03-30,2017,3,3,30,13,1,0,2
6482822,5521,6361,2017-03-31,2017,4,3,31,13,1,0,2
2643319,25153,522,2016-10-01,2016,5,10,1,39,3,3,0
2654046,25167,522,2016-10-02,2016,6,10,2,39,3,3,0
2658018,25170,522,2016-10-03,2016,0,10,3,40,3,3,0
2661000,25176,522,2016-10-04,2016,1,10,4,40,3,3,0
2663529,25177,522,2016-10-05,2016,2,10,5,40,3,3,0
2665768,25165,541,2016-10-06,2016,3,10,6,40,3,3,0
2674075,25223,541,2016-10-07,2016,4,10,7,40,3,3,0
2699713,25271,541,2016-10-08,2016,5,10,8,40,3,3,0
2709822,25313,541,2016-10-09,2016,6,10,9,40,3,3,0
2716579,25386,554,2016-10-10,2016,0,10,10,41,3,3,0
2729662,25552,554,2016-10-11,2016,1,10,11,41,3,3,1
2760884,25706,554,2016-10-12,2016,2,10,12,41,3,3,1
2760884,25832,555,2016-10-13,2016,3,10,13,41,3,3,1
2796336,25963,555,2016-10-14,2016,4,10,14,41,3,3,1
2811989,26023,555,2016-10-15,2016,5,10,15,41,3,3,1
2820769,26137,567,2016-10-16,2016,6,10,16,41,3,3,1
2838161,26308,567,2016-10-17,2016,0,10,17,42,3,3,1
2870323,26416,567,2016-10-18,2016,1,10,18,42,3,3,1
2883934,26502,567,2016-10-19,2016,2,10,19,42,3,3,1
2893358,26647,567,2016-10-20,2016,3,10,20,42,3,3,1
2893358,26734,567,2016-10-21,2016,4,10,21,42,3,3,2
2911448,26788,567,2016-10-22,2016,5,10,22,42,3,3,2
2917526,26822,567,2016-10-23,2016,6,10,23,42,3,3,2
2917526,26854,567,2016-10-24,2016,0,10,24,43,3,3,2
2926151,26890,573,2016-10-25,2016,1,10,25,43,3,3,2
2933639,26936,573,2016-10-26,2016,2,10,26,43,3,3,2
2949227,26975,577,2016-10-27,2016,3,10,27,43,3,3,2
2960513,27002,579,2016-10-28,2016,4,10,28,43,3,3,2
2973043,27041,579,2016-10-29,2016,5,10,29,43,3,3,2
2983038,27065,579,2016-10-30,2016,6,10,30,43,3,3,2
2988171,27093,579,2016-10-31,2016,0,10,31,44,3,3,2
2992207,27111,579,2016-11-01,2016,1,11,1,44,3,3,0
2995092,27093,586,2016-11-02,2016,2,11,2,44,3,3,0
2997593,27150,586,2016-11-03,2016,3,11,3,44,3,3,0
3016403,27200,588,2016-11-04,2016,4,11,4,44,3,3,0
3016403,27222,588,2016-11-05,2016,5,11,5,44,3,3,0
3033074,27273,588,2016-11-06,2016,6,11,6,44,3,3,0
3039805,27341,588,2016-11-07,2016,0,11,7,45,3,3,0
3047589,27400,590,2016-11-08,2016,1,11,8,45,3,3,0
3057820,27454,592,2016-11-09,2016,2,11,9,45,3,3,0
3067976,27495,601,2016-11-10,2016,3,11,10,45,3,3,0
3078119,27543,601,2016-11-11,2016,4,11,11,45,3,3,1
3095686,27592,604,2016-11-12,2016,5,11,12,45,3,3,1
3106140,27656,604,2016-11-13,2016,6,11,13,45,3,3,1
3119067,27708,604,2016-11-14,2016,0,11,14,46,3,3,1
3126366,27802,616,2016-11-15,2016,1,11,15,46,3,3,1
3126366,27890,616,2016-11-16,2016,2,11,16,46,3,3,1
3172187,27953,617,2016-11-17,2016,3,11,17,46,3,3,1
3183282,28015,617,2016-11-18,2016,4,11,18,46,3,3,1
3198577,28059,617,2016-11-19,2016,5,11,19,46,3,3,1
3205936,28107,617,2016-11-20,2016,6,11,20,46,3,3,1
3212562,28152,617,2016-11-21,2016,0,11,21,47,3,3,2
3218364,28218,627,2016-11-22,2016,1,11,22,47,3,3,2
3222847,28314,631,2016-11-23,2016,2,11,23,47,3,3,2
3256521,28363,631,2016-11-24,2016,3,11,24,47,3,3,2
3273613,28395,635,2016-11-25,2016,4,11,25,47,3,3,2
3286284,28480,640,2016-11-26,2016,5,11,26,47,3,3,2
3305552,28608,643,2016-11-27,2016,6,11,27,47,3,3,2
3326564,28722,643,2016-11-28,2016,0,11,28,48,3,3,2
3351336,28823,643,2016-11-29,2016,1,11,29,48,3,3,2
3357082,28899,643,2016-11-30,2016,2,11,30,48,3,3,2
3357082,28988,643,2016-12-01,2016,3,12,1,48,0,3,0
3357082,29035,643,2016-12-02,2016,4,12,2,48,0,3,0
3357082,29061,643,2016-12-03,2016,5,12,3,48,0,3,0
3357082,29082,645,2016-12-04,2016,6,12,4,48,0,3,0
3384013,29124,647,2016-12-05,2016,0,12,5,49,0,3,0
3397593,29161,655,2016-12-06,2016,1,12,6,49,0,3,0
3397593,29215,657,2016-12-07,2016,2,12,7,49,0,3,0
3423021,29268,657,2016-12-08,2016,3,12,8,49,0,3,0
3435614,29297,657,2016-12-09,2016,4,12,9,49,0,3,0
3441704,29338,657,2016-12-10,2016,5,12,10,49,0,3,0
3447209,29376,657,2016-12-11,2016,6,12,11,49,0,3,1
3452713,29396,657,2016-12-12,2016,0,12,12,50,0,3,1
3457574,29420,663,2016-12-13,2016,1,12,13,50,0,3,1
3461113,29453,648,2016-12-14,2016,2,12,14,50,0,3,1
3488221,29488,650,2016-12-15,2016,3,12,15,50,0,3,1
3499528,29527,650,2016-12-16,2016,4,12,16,50,0,3,1
3499528,29577,650,2016-12-17,2016,5,12,17,50,0,3,1
3514245,29602,650,2016-12-18,2016,6,12,18,50,0,3,1
3519214,29615,662,2016-12-19,2016,0,12,19,51,0,3,1
3523863,29686,662,2016-12-20,2016,1,12,20,51,0,3,1
3552715,29736,662,2016-12-21,2016,2,12,21,51,0,3,2
3563665,29773,662,2016-12-22,2016,3,12,22,51,0,3,2
3570777,29800,662,2016-12-23,2016,4,12,23,51,0,3,2
3576520,29839,662,2016-12-24,2016,5,12,24,51,0,3,2
3581471,29855,662,2016-12-25,2016,6,12,25,51,0,3,2
3585388,29873,662,2016-12-26,2016,0,12,26,52,0,3,2
3588389,29886,662,2016-12-27,2016,1,12,27,52,0,3,2
3591747,29924,674,2016-12-28,2016,2,12,28,52,0,3,2
3613422,29982,680,2016-12-29,2016,3,12,29,52,0,3,2
3631231,30036,680,2016-12-30,2016,4,12,30,52,0,3,2
3650676,30113,680,2016-12-31,2016,5,12,31,52,0,3,2
3661439,30178,680,2017-01-01,2017,6,1,1,52,0,0,0
3669757,30213,698,2017-01-02,2017,0,1,2,01,0,0,0
3684242,30376,698,2017-01-03,2017,1,1,3,01,0,0,0
3721453,30523,704,2017-01-04,2017,2,1,4,01,0,0,0
3745194,30673,710,2017-01-05,2017,3,1,5,01,0,0,0
3776962,30849,710,2017-01-06,2017,4,1,6,01,0,0,0
3798065,31017,710,2017-01-07,2017,5,1,7,01,0,0,0
3816587,31158,710,2017-01-08,2017,6,1,8,01,0,0,0
3831869,31296,710,2017-01-09,2017,0,1,9,02,0,0,0
3844908,31414,714,2017-01-10,2017,1,1,10,02,0,0,0
3855214,31538,724,2017-01-11,2017,2,1,11,02,0,0,1
3881137,31636,724,2017-01-12,2017,3,1,12,02,0,0,1
3911097,31761,724,2017-01-13,2017,4,1,13,02,0,0,1
3973135,31864,724,2017-01-14,2017,5,1,14,02,0,0,1
3973135,31940,736,2017-01-15,2017,6,1,15,02,0,0,1
4222148,32117,736,2017-01-16,2017,0,1,16,03,0,0,1
4292942,32252,736,2017-01-17,2017,1,1,17,03,0,0,1
4318261,32360,736,2017-01-18,2017,2,1,18,03,0,0,1
4326971,32463,736,2017-01-19,2017,3,1,19,03,0,0,1
4338061,32543,736,2017-01-20,2017,4,1,20,03,0,0,1
4347048,32602,736,2017-01-21,2017,5,1,21,03,0,0,2
4353745,32659,748,2017-01-22,2017,6,1,22,03,0,0,2
4371286,32784,748,2017-01-23,2017,0,1,23,04,0,0,2
4075606,32845,748,2017-01-24,2017,1,1,24,04,0,0,2
4075606,32917,748,2017-01-25,2017,2,1,25,04,0,0,2
4098859,32979,748,2017-01-26,2017,3,1,26,04,0,0,2
4107255,33015,748,2017-01-27,2017,4,1,27,04,0,0,2
4107255,33052,760,2017-01-28,2017,5,1,28,04,0,0,2
4125524,33182,760,2017-01-29,2017,6,1,29,04,0,0,2
4157342,33317,760,2017-01-30,2017,0,1,30,05,0,0,2
4157342,33465,760,2017-01-31,2017,1,1,31,05,0,0,2
4188174,33615,760,2017-02-01,2017,2,2,1,05,0,0,0
